label Axis1 Axis2 Axis3 Axis4 
437_NM_018109.3 0.336576 0.000001 -0.041617 -0.044004
438_NM_024326.3 -0.647167 -0.172201 0.152147 -0.030438
439_NM_014977.3 0.111668 0.095995 -0.021284 -0.033289
440_NM_018241.2 0.466600 -0.081700 -0.155592 0.032241
441_NM_017622.2 -0.560427 -0.130325 0.122990 -0.022473
442_NM_001128591.1 -0.570018 -0.161315 -0.109966 0.197639
443_NM_173348.1 0.337997 0.002724 -0.048834 -0.041691
444_NM_002577.4 0.304445 0.056113 0.001410 -0.082839
445_NM_003072.3 -0.542702 -0.017596 0.031160 0.045232
446_NM_005016.5 0.002727 0.065791 -0.026235 -0.003867
447_NM_006114.2 -0.479450 -0.079175 -0.109909 -0.194499
448_NM_005871.3 0.556487 -0.023378 -0.081337 0.075811
449_NM_138496.1 -0.568262 0.026367 -0.013345 0.075629
450_NM_002766.2 -0.079418 -0.080688 0.124529 0.154361
451_NM_003992.4 -0.351813 0.146890 -0.083814 0.014600
452_NM_003624.2 -0.189385 -0.044104 -0.073556 -0.038181
453_NM_005528.3 -0.383513 0.100124 -0.107691 0.024849
454_NM_013333.3 -0.548306 -0.009889 0.027249 0.042989
455_NM_005548.2 0.001523 0.047227 0.006766 0.005127
456_NM_031213.3 -0.767798 -0.154275 0.118360 0.297379
457_NM_020781.3 -0.080485 0.130696 0.010896 0.092378
458_NM_002041.4 0.568121 0.047901 0.135255 -0.063668
459_NM_032493.3 -0.672641 0.071349 0.066573 0.009485
460_NM_006620.3 0.450522 0.046494 0.088585 -0.064447
461_NM_000117.2 -0.320623 0.082706 -0.034334 0.204276
462_NM_003861.2 -0.102528 0.122417 -0.040256 0.015080
463_NM_003729.3 0.404561 -0.066910 0.054460 -0.139841
464_NM_003971.5 0.327053 0.023014 0.072587 -0.021140
465_NM_000400.3 -0.556560 0.083210 -0.057687 0.023003
466_NM_005359.5 0.396335 0.002786 0.027442 0.028272
467_NM_003363.3 0.067388 0.082147 -0.071165 0.009625
468_NM_000319.4 -0.129360 0.178574 0.016710 -0.085517
469_NM_032280.2 0.505241 -0.115527 -0.021601 -0.008220
470_NM_006328.3 -0.296243 0.041111 0.231532 0.204321
471_NM_002857.3 0.000989 0.050732 -0.084233 0.031036
472_NM_014805.3 0.187115 -0.004799 0.010799 0.056912
473_NM_004322.3 -0.545671 -0.112084 0.017714 -0.057173
474_NM_018374.3 0.549682 -0.028398 -0.055980 0.130669
475_NM_005751.4 0.581450 -0.078905 -0.012792 0.020482
476_NM_005735.3 -0.434466 -0.027153 0.151462 -0.134940
477_NM_007106.3 0.473741 0.053186 0.186581 -0.145828
478_NM_032302.3 -0.378299 -0.225894 -0.294023 -0.102895
479_NM_016827.2 -0.247653 0.179227 0.043805 0.101304
480_NM_003707.2 -0.121922 0.081840 -0.049140 -0.084645
481_NM_017724.2 0.382252 0.024014 -0.060109 -0.062652
482_NM_018106.3 -0.025980 -0.068584 -0.079258 -0.000298
483_NM_032350.5 -0.456852 -0.128592 -0.145492 0.055303
484_NM_007373.3 0.368103 0.048951 -0.011472 0.061737
485_NM_003901.3 0.085199 0.130352 -0.092749 -0.056578
486_NM_017548.4 0.160762 -0.208037 -0.133486 -0.118946
487_NM_014159.6 0.459010 0.005395 0.004167 -0.019658
488_NM_013319.2 -0.345423 -0.019032 -0.318516 0.032549
489_NM_174908.3 0.275350 0.113809 0.050050 -0.003224
490_NM_032213.4 -0.012572 0.093169 -0.138836 0.043976
491_NM_003477.2 0.296163 0.048148 0.072821 -0.065373
492_NM_005927.4 0.278495 0.183181 0.114648 0.089815
493_NM_002752.4 0.330721 0.038959 0.082562 -0.023492
494_NM_003584.2 0.311190 -0.009890 -0.039402 0.091322
495_NM_000754.3 -0.601999 -0.053418 -0.045705 0.064445
496_NM_016598.2 -0.195282 0.070362 -0.112113 -0.124445
497_NM_004504.4 0.334899 0.020972 0.030993 0.000416
498_NM_005644.3 0.052081 0.050601 0.117237 0.027215
499_NM_152409.3 0.355891 -0.068305 -0.013461 -0.005479
500_NM_003198.2 0.046878 -0.044033 -0.042920 -0.089763
501_NM_003557.2 0.066547 0.115454 0.082017 -0.122709
502_NM_016221.3 0.071378 0.056281 0.166367 -0.019320
503_NM_138436.3 0.306846 -0.067827 -0.181844 0.178625
504_NM_018129.3 -0.177457 0.087310 0.088577 0.016111
505_NM_001007561.2 -0.424420 -0.034959 0.100749 -0.078692
506_NM_007265.2 0.319098 0.037763 -0.061164 -0.015290
507_NM_173802.3 0.331877 0.030650 -0.193013 -0.037211
508_NM_181785.3 0.469411 0.081104 0.103125 -0.106468
509_NM_002004.3 -0.222959 0.084034 -0.126007 -0.026155
510_NM_024301.4 -0.771672 -0.143702 0.213625 0.140009
511_NM_004343.3 -0.337456 0.150907 0.058509 0.024188
512_NM_014910.4 0.320993 -0.021583 -0.050760 0.042213
513_NM_016263.3 -0.642146 -0.006598 -0.001910 0.034551
514_NM_024710.2 -0.551191 0.079261 -0.010951 0.044726
515_NM_138442.3 -0.679009 -0.157639 0.154579 -0.057157
516_NM_014929.3 0.441768 -0.068765 -0.033419 0.059175
517_NM_017602.3 -0.209987 0.038126 0.177359 -0.156530
518_NM_000244.3 -0.506379 0.066455 0.039436 -0.064295
519_NM_017739.3 -0.276974 0.132664 -0.060884 0.008900
520_NM_001136498.1 -0.605028 0.023523 -0.050250 0.074726
521_NM_020960.4 0.090488 0.063992 -0.037342 0.047085
522_NM_002893.3 0.303268 0.146180 0.240024 0.125182
523_NM_016238.2 0.119392 -0.012678 -0.069408 -0.109429
524_NM_005745.7 -0.267715 0.014734 -0.036605 0.117553
525_NM_001026.4 0.181278 -0.113170 0.018863 0.073091
526_NM_020474.3 0.413593 -0.016540 -0.053218 0.046914
527_NM_021253.3 -0.091548 0.174911 -0.039516 -0.061050
528_NM_021824.3 0.162003 0.098791 0.007751 -0.103795
529_NM_006978.2 -0.143938 0.071928 0.190077 0.047894
530_NM_001350.4 -0.140037 0.148552 -0.083526 0.017396
531_NM_031208.3 -0.505728 -0.232341 0.014735 0.163904
532_NM_004757.3 0.491859 0.076167 -0.063556 -0.009035
533_NM_005870.4 -0.032155 -0.102602 0.101510 0.112129
534_NM_032355.3 -0.436818 0.009275 0.070026 0.081173
535_NM_003824.3 -0.531203 -0.106348 0.018518 0.099761
536_NM_032121.5 0.324076 -0.039396 0.023393 -0.003195
537_NM_024811.3 0.029347 0.128256 -0.013906 -0.085241
538_NM_031434.3 -0.367480 -0.112499 -0.210719 0.079773
539_NM_014223.4 -0.087288 0.106710 0.095887 0.014036
540_NM_001142623.1 -0.222578 0.091269 -0.158053 -0.053702
541_NM_018256.3 0.360472 0.043788 -0.014327 0.046097
542_NM_001142641.1 -0.667928 -0.107618 0.103341 -0.025828
543_NM_023947.3 -0.444832 0.047015 -0.092765 0.012492
544_NM_006595.3 0.365452 -0.015691 -0.005581 -0.082167
545_NM_182755.2 0.210644 -0.000090 -0.109246 0.070078
546_NM_024056.3 -0.019791 0.082284 -0.069106 -0.042601
547_NM_016488.6 0.367916 -0.055453 0.011265 -0.018365
548_NM_005439.2 -0.310278 0.139961 -0.032786 0.017522
549_NM_001143681.1 -0.328892 0.019510 -0.034457 0.034098
550_NM_001143909.1 0.216083 0.055096 -0.005413 -0.004001
551_NM_018081.2 -0.245251 0.121054 0.065403 -0.114269
552_NM_013342.3 -0.247847 -0.046300 -0.064424 -0.096640
553_NM_001144831.1 -0.292418 0.131875 -0.078174 -0.111754
554_NM_016451.4 0.472724 0.086488 0.105033 0.094832
555_NM_177967.3 0.038746 -0.037659 -0.037129 0.080258
556_NM_021645.5 0.193977 0.002181 -0.179171 0.078932
557_NM_002786.3 0.544152 0.102500 0.124494 0.070199
558_NM_003156.3 -0.210892 0.217155 0.024116 0.016709
559_NM_002077.3 0.123430 -0.048721 -0.108334 -0.008442
560_NM_032478.3 -0.469746 0.071829 0.023875 -0.134808
561_NM_006395.2 0.170157 0.057384 -0.096977 0.024822
562_NM_033546.3 -0.068903 0.010840 0.047645 0.217249
563_NM_020234.5 0.586306 -0.115882 0.080337 0.090663
564_NM_006196.3 -0.275604 -0.144160 -0.044915 0.035057
565_NM_001293.2 0.307653 -0.110658 -0.053250 0.023823
566_NM_001145078.1 0.065405 0.053497 -0.142178 0.029765
567_NM_031304.4 -0.787084 -0.050162 0.140224 0.061134
568_NM_014017.3 -0.373393 0.255149 0.016824 -0.063394
569_NM_002635.3 0.067772 0.083480 0.213148 0.157774
570_NM_024327.2 -0.460578 0.169102 -0.035664 0.155941
571_NM_033408.3 -0.349879 0.164964 0.056373 0.111761
572_NM_012432.3 0.044052 0.189214 0.034055 -0.056451
573_NM_033557.3 -0.534959 0.023017 -0.055295 -0.012416
574_NM_198243.2 0.180277 -0.029733 0.006610 -0.138161
575_NM_001001655.2 -0.067038 -0.026104 -0.207153 0.042339
576_NM_020706.2 0.442217 0.050509 0.028852 -0.005633
577_NM_053052.3 -0.188275 -0.032409 -0.143995 0.141892
578_NM_012201.5 -0.056066 -0.012982 0.074060 -0.019538
579_NM_017895.7 -0.149822 0.041189 -0.076847 -0.007226
580_NM_001145769.1 -0.041739 0.093418 -0.105262 0.001758
581_NM_001145783.1 -0.606079 0.077590 0.015222 0.139423
582_NM_015560.2 0.463825 0.000269 0.097087 -0.036937
583_NM_005500.2 0.050877 0.117109 -0.017598 -0.038903
584_NM_080604.2 -0.289810 0.132882 -0.019211 0.133954
585_NM_030794.2 0.593206 -0.081562 0.022559 -0.009966
586_NM_001077701.2 0.686682 0.009136 0.106553 -0.015307
587_NM_002093.3 0.262640 0.078325 0.028037 -0.171883
588_NM_001146160.1 0.708485 -0.089703 -0.006127 -0.058614
589_NM_032370.2 -0.491631 -0.070135 0.141175 0.148703
590_NM_032937.4 0.067789 -0.064357 -0.250746 0.011604
591_NM_022771.4 0.555028 -0.146316 -0.020366 0.051393
592_NM_001146106.1 0.305545 -0.032401 -0.144881 0.038136
593_NM_022830.2 -0.117778 0.063219 -0.013635 -0.052718
594_NM_004187.3 -0.255841 0.120897 -0.043286 -0.048959
595_NM_014966.3 -0.402673 0.131655 -0.003948 0.005322
596_NM_032547.2 0.534746 -0.169831 -0.252045 0.145928
597_NM_000365.5 -0.181834 0.128111 -0.205309 0.001308
598_NM_005389.2 0.199580 -0.134557 0.102730 0.055080
599_NM_000858.5 -0.547314 -0.044450 -0.105121 -0.107380
600_NM_006372.4 0.552586 0.020614 0.083970 0.115227
601_NM_138369.2 -0.166610 -0.035859 -0.085215 -0.027792
602_NM_138793.3 -0.611750 -0.086541 0.033125 0.167174
603_NM_006824.2 0.082312 -0.056187 0.058539 -0.180444
604_NM_031485.3 -0.501713 0.051333 -0.014662 -0.154146
605_NM_001033002.3 0.013723 -0.007155 -0.013607 0.007681
606_NM_031472.3 -0.246753 0.098009 -0.111877 0.046401
607_NM_145029.3 -0.255405 0.260558 0.095663 0.007369
608_NM_005782.3 -0.277255 -0.076679 0.037019 -0.038462
609_NM_024520.2 0.004417 -0.043762 -0.005122 -0.048345
610_NM_023007.2 -0.512039 -0.159253 -0.060195 0.066760
611_NM_018844.3 0.511805 -0.031076 -0.054348 0.190627
612_NM_002719.3 0.167115 -0.055216 0.043600 -0.069161
613_NM_199203.2 -0.195929 -0.068979 0.154583 0.087560
614_NM_005198.4 -0.293559 -0.001429 0.012365 -0.079142
615_NM_019610.5 0.561249 -0.014753 0.083682 0.044881
616_NM_001039618.2 -0.518368 -0.222868 0.109933 -0.085707
617_NM_001034841.3 -0.496654 0.009372 0.123251 0.082455
618_NM_018379.4 -0.089120 0.114316 -0.099028 -0.046036
619_NM_005243.3 0.079836 0.135108 -0.011276 0.006323
620_NM_001163380.1 -0.051284 0.109412 -0.120889 0.228620
621_NM_025230.4 -0.174298 0.210540 -0.002897 0.006315
622_NM_015726.3 -0.026060 0.144076 0.056231 -0.043029
623_NM_144604.3 -0.204619 -0.006955 -0.079908 -0.116510
624_NM_001163315.2 -0.224774 -0.092939 0.059179 0.036619
625_NM_152348.3 -0.595184 0.101288 0.043877 0.075997
626_NM_018312.4 0.301589 -0.108914 -0.048778 -0.043781
627_NM_014393.2 0.429566 0.003024 0.080875 0.020554
628_NM_006107.3 0.438036 -0.191383 0.106519 -0.136080
629_NM_018285.3 -0.772696 -0.180303 0.323623 0.131121
630_NM_173471.3 0.301530 0.044116 -0.078251 -0.122568
631_NM_020536.4 0.156791 -0.021539 -0.098887 0.036160
632_NM_199290.3 0.273181 -0.133240 -0.029681 -0.115403
633_NM_001165946.1 0.232270 0.057087 0.038520 0.046510
634_NM_001017980.3 0.104481 -0.028544 0.137944 0.047450
635_NM_001127.3 -0.488428 0.104880 0.021942 0.061671
636_NM_001983.3 -0.351239 0.025923 -0.198005 -0.094062
637_NM_001166104.1 0.240464 -0.026943 -0.037912 -0.010643
638_NM_006702.4 -0.547862 -0.019021 0.061569 -0.014762
639_NM_025136.3 -0.730188 -0.120162 0.232310 0.002209
640_NM_004553.4 -0.299088 -0.407365 0.056218 -0.307973
641_NM_017861.3 0.145270 -0.131358 0.116132 -0.069197
642_NM_017815.2 0.058185 0.137048 -0.131545 0.056674
643_NM_152912.4 0.493853 0.031992 -0.071633 -0.028967
644_NM_032862.4 -0.725590 -0.044058 0.048732 0.097814
645_NM_013444.3 -0.028694 -0.147332 0.041070 0.076089
646_NM_021210.4 -0.375471 0.010455 0.222449 -0.008369
647_NM_138362.3 0.469428 -0.132375 -0.118336 0.170517
648_NM_003190.4 -0.251582 0.031170 0.011834 -0.000114
649_NM_000249.3 0.143043 0.041492 -0.086892 -0.067828
650_NM_025160.6 0.240617 -0.020517 0.093725 -0.034886
651_NM_007156.4 -0.295605 -0.092875 -0.054001 0.019517
652_NM_018035.2 -0.372643 -0.009829 0.069348 0.113047
653_NM_145203.5 0.042399 -0.015528 -0.080451 0.034576
654_NM_017830.3 0.627250 -0.056363 -0.072891 0.045579
655_NM_003309.3 -0.187744 -0.077137 -0.010820 0.111394
656_NM_022838.3 0.368558 -0.037958 -0.189848 0.125041
657_NM_138575.3 -0.572561 -0.204731 0.072417 -0.098629
658_NM_020920.3 0.165859 0.140796 0.086169 0.012844
659_NM_022737.2 -0.522334 -0.021873 0.065048 0.134843
660_NM_016085.4 0.033501 0.275948 0.360305 0.171914
661_NM_032440.3 0.314103 -0.041178 -0.030463 0.058631
662_NM_032889.4 -0.144228 0.174888 -0.061637 -0.015828
663_NM_001170569.1 0.017897 0.123688 -0.053139 -0.166168
664_NM_015990.4 0.516096 0.025564 -0.013510 0.068091
665_NM_000274.3 0.347036 0.053802 0.003368 0.029206
666_NM_021203.3 0.043115 -0.035400 -0.069684 -0.054661
667_NM_138701.3 0.265009 -0.265414 0.089855 -0.318362
668_NM_001172574.1 0.439131 -0.096714 -0.082265 0.112914
669_NM_012233.2 0.408196 0.059962 0.012055 -0.025176
670_NM_006560.3 0.044683 0.068150 -0.102568 -0.042186
671_NM_032584.2 0.414931 0.077140 -0.103744 0.090569
672_NM_033410.3 -0.624602 -0.090126 0.067600 0.048163
673_NM_016302.3 0.409556 -0.091889 0.017616 -0.011554
674_NM_005726.5 -0.010370 0.043158 0.075316 -0.070687
675_NM_001173533.1 -0.488936 0.019819 0.043192 0.072286
676_NM_005653.4 0.275211 0.078207 -0.094785 -0.034517
677_NM_173156.2 0.219855 0.018988 -0.094173 0.004640
678_NM_018094.4 0.176171 -0.158444 0.088262 0.066279
679_NM_013274.3 -0.188415 0.181192 -0.129308 -0.081468
680_NM_001077399.2 -0.336189 0.009460 -0.151628 -0.167582
681_NM_144588.6 -0.292370 0.071680 -0.070753 0.021353
682_NM_144660.2 0.276582 0.109824 0.034053 -0.038335
683_NM_005833.3 0.180486 0.050936 -0.096985 -0.067254
684_NM_015513.4 -0.308428 0.112955 0.078743 0.066592
685_NM_003848.3 0.146007 -0.019210 -0.053982 -0.090220
686_NM_005732.3 0.449785 0.081619 0.047840 0.023414
687_NM_004630.3 -0.103276 0.053280 0.033793 -0.022594
688_NM_030640.2 -0.027689 0.044615 -0.076088 0.024467
689_NM_003421.2 0.447835 -0.109248 -0.166923 0.139268
690_NM_005470.3 0.325083 0.014364 -0.036591 -0.066326
691_NM_017782.4 0.429030 -0.058645 -0.044088 0.079145
692_NM_024741.2 -0.299459 0.113909 -0.011963 -0.056882
693_NM_024116.3 0.645743 -0.114350 -0.027703 0.038976
694_NM_005327.4 -0.061840 -0.000675 -0.095591 0.129759
695_NM_015255.2 0.456323 -0.065138 -0.001850 0.023531
696_NM_001032284.2 0.173858 -0.161751 -0.060636 0.139791
697_NM_030922.6 0.326889 0.112332 0.020468 -0.082906
698_NM_007229.3 -0.459678 -0.064416 -0.020797 -0.027377
699_NM_002488.4 -0.361369 -0.122468 0.209975 0.142692
700_NM_013373.3 -0.558744 0.016347 0.078068 0.032358
701_NM_018657.4 0.445582 -0.033554 -0.044388 -0.054128
702_NM_012171.2 -0.423289 0.005426 -0.058092 -0.122031
703_NM_025133.4 0.616641 -0.021904 0.038840 -0.014757
704_NM_001190316.1 -0.281518 0.075527 -0.167283 0.252559
705_NM_015684.3 -0.033006 -0.059650 0.010365 0.074176
706_NM_139279.5 0.162696 -0.155144 -0.184186 0.100453
707_NM_015269.2 0.472183 -0.018673 0.025456 0.007583
708_NM_172350.2 0.390737 0.047711 0.100640 -0.047765
709_NM_000143.3 0.317859 0.000407 0.112698 -0.050780
710_NM_004945.3 -0.480704 0.010386 -0.075765 -0.063221
711_NM_002311.4 -0.092189 0.122313 -0.051710 -0.046595
712_NM_021174.5 -0.212753 0.132333 -0.033170 -0.075978
713_NM_013316.3 0.229815 -0.020820 0.118886 0.053505
714_NM_002726.4 0.079784 -0.045428 -0.004971 0.034582
715_NM_017751.4 -0.395043 -0.011398 -0.066654 0.007282
716_NM_012470.3 0.169491 0.107693 0.121964 -0.079443
717_NM_014933.3 0.386834 0.071480 0.003856 0.035530
718_NM_017841.2 0.130980 -0.081281 0.046089 0.220449
719_NM_006800.3 0.123292 -0.032898 -0.112019 -0.013510
720_NM_005455.4 0.570329 -0.038145 0.073644 0.053121
721_NM_017657.4 0.548683 -0.066140 0.003001 0.027642
722_NM_014639.3 0.511542 -0.025633 -0.008987 0.064013
723_NM_013263.4 0.272081 -0.102985 -0.098196 0.028169
724_NM_018135.3 -0.202602 0.022185 0.049669 0.021453
725_NM_012346.4 -0.469908 0.066711 -0.009202 0.134490
726_NM_018199.3 -0.009070 0.080930 -0.107255 0.079447
727_NM_022105.4 -0.123417 -0.007136 -0.003228 -0.011926
728_NM_021131.4 -0.269223 0.048738 -0.092143 0.012693
729_NM_007176.3 -0.117395 0.047166 -0.060928 0.017829
730_NM_033257.3 -0.591278 0.011631 0.013878 -0.126716
731_NM_016213.4 0.225446 0.083098 -0.000829 0.014344
732_NM_024583.4 0.551668 -0.044805 -0.021558 0.090695
733_NM_013335.3 -0.287905 0.146319 0.020022 -0.001178
734_NM_018310.3 -0.126281 -0.010733 0.029028 -0.102941
735_NM_012161.3 0.453589 0.056718 0.034876 0.053181
736_NM_001193612.1 0.361283 0.172808 0.012962 -0.181447
737_NM_004953.4 -0.079019 0.149150 0.092243 -0.067558
738_NM_152269.4 0.091620 -0.186971 -0.032607 -0.060678
739_NM_001751.5 -0.167899 -0.013444 -0.142780 -0.021190
740_NM_006112.3 -0.059979 0.199141 0.171829 0.178070
741_NM_001080496.2 -0.037247 0.133200 -0.045921 -0.035880
742_NM_001195098.1 0.442099 0.007871 -0.029603 0.052104
743_NM_023010.3 0.389145 -0.063350 -0.042754 -0.062345
744_NM_175069.2 0.124678 0.085806 -0.061153 0.029695
745_NM_017849.3 -0.438050 0.033131 0.151969 0.038936
746_NM_004568.5 -0.117206 -0.212001 -0.082439 0.126542
747_NM_024598.3 -0.310639 0.091913 -0.062117 0.115174
748_NM_004251.4 0.399232 -0.003361 -0.075070 -0.068082
749_NM_003016.4 -0.578578 -0.037626 0.087841 0.089281
750_NM_006077.3 0.204670 0.164461 0.022990 0.013898
751_NM_014666.3 0.294898 -0.046380 -0.004858 0.107748
752_NM_032449.2 -0.189931 0.107320 -0.098971 -0.061328
753_NM_001195605.1 -0.800072 -0.158961 0.187217 0.101543
754_NM_021622.4 0.356125 0.047510 0.083812 -0.000249
755_NM_006048.4 0.050242 0.036393 0.054595 -0.008851
756_NM_014248.3 -0.032647 -0.186030 0.113649 0.047904
757_NM_001195628.1 0.197663 0.004064 -0.068257 0.086795
758_NM_032527.4 -0.432048 -0.005465 -0.010428 0.013143
759_NM_004738.4 0.193824 0.046003 -0.113072 -0.135021
760_NM_001195752.1 -0.358254 -0.123348 -0.076318 0.072801
761_NM_020690.5 0.421534 -0.010362 0.020933 -0.019405
762_NM_001550.3 0.353937 -0.010350 0.028659 -0.011871
763_NM_175614.4 -0.432072 -0.050825 0.131630 0.229413
764_NM_002552.4 0.579559 -0.030244 0.030137 0.010632
765_NM_001018136.2 -0.217128 0.179984 0.146689 0.120155
766_NM_002512.3 -0.265135 0.176358 0.132400 0.100460
767_NM_001040664.2 -0.603890 -0.005576 0.003886 0.029084
768_NM_003362.3 -0.077198 -0.156632 0.002485 -0.059018
769_NM_002896.3 -0.201425 0.085492 0.024965 -0.086733
770_NM_001198845.1 -0.292968 -0.073891 0.124548 0.002406
771_NM_003591.3 0.446579 -0.008246 0.076407 -0.070618
772_NM_080655.2 -0.012285 -0.028750 -0.128399 -0.092981
773_NM_003760.4 0.310306 0.008294 -0.062488 -0.021863
774_NM_005186.3 -0.567045 0.025111 0.078275 0.016047
775_NM_003915.5 -0.174223 0.179756 0.067470 0.083523
776_NM_015545.3 -0.449480 -0.024973 -0.264377 -0.030070
777_NM_001198879.1 -0.411913 -0.033179 -0.252984 -0.037781
778_NM_018253.3 0.116289 0.088271 -0.091057 0.052455
779_NM_004927.3 -0.250142 0.106777 -0.105757 -0.082104
780_NM_006428.4 -0.502295 0.100097 -0.128211 -0.153771
781_NM_014078.5 0.568552 -0.175206 0.077694 -0.028484
782_NM_001199058.1 -0.244893 0.102674 -0.063195 -0.213754
783_NM_001199119.1 -0.157197 0.113126 -0.044009 0.002410
784_NM_006677.2 -0.196410 0.176226 0.033814 0.028121
785_NM_014382.3 0.465173 0.002922 0.073572 0.091328
786_NM_033415.3 -0.455402 0.163384 0.130939 0.156665
787_NM_001625.3 -0.101145 0.159211 -0.183204 0.045111
788_NM_000414.3 0.420630 0.013884 0.011108 0.026303
789_NM_014515.5 0.435371 -0.091601 -0.101303 -0.063226
790_NM_017929.5 -0.355710 0.018229 0.038375 0.004279
791_NM_020701.3 0.141133 -0.039705 0.010911 -0.088707
792_NM_004193.2 -0.110801 0.187512 0.010101 -0.013022
793_NM_001199535.1 -0.258057 -0.074734 0.022752 0.024551
794_NM_033107.3 0.573556 -0.049396 -0.044322 0.054301
795_NM_015374.2 -0.472844 -0.013713 -0.013871 0.077095
796_NM_012170.3 0.172668 -0.002431 0.168318 0.051305
797_NM_002598.3 -0.015177 -0.152533 0.015319 0.076363
798_NM_007221.3 -0.205745 -0.020789 -0.109386 0.029941
799_NM_001199661.1 -0.058397 -0.100786 -0.254091 0.043537
800_NM_004638.3 -0.032280 0.167461 0.039831 -0.040466
801_NM_002713.3 -0.057085 0.231915 0.050514 0.254168
802_NM_001487.3 -0.391371 0.123487 -0.140357 0.058124
803_NM_017547.3 -0.190617 0.017349 -0.039563 -0.058786
804_NM_001199816.1 -0.066767 -0.217964 0.172336 0.081296
805_NM_138395.3 -0.220643 0.020736 0.030017 -0.000076
806_NM_004643.3 -0.135651 -0.028946 0.067872 -0.166061
807_NM_001199864.1 -0.110957 0.084943 0.042795 -0.065992
808_NM_031417.3 -0.465717 0.005326 -0.030042 -0.071073
809_NM_016400.3 -0.022233 -0.004372 0.057874 -0.340360
810_NM_015590.3 0.087874 0.084686 -0.201203 0.058018
811_NM_005859.4 -0.739520 -0.123092 0.237979 0.065867
812_NM_001199900.1 -0.653194 0.058532 -0.022267 -0.039553
813_NM_017437.2 0.467125 -0.001882 0.016833 0.083940
814_NM_004242.3 0.691313 -0.116877 -0.033960 0.027037
815_NM_004922.3 -0.041190 0.220480 -0.015429 -0.040513
816_NM_016558.3 -0.516090 -0.066263 0.235796 -0.125748
817_NM_207111.3 0.086311 0.036183 -0.046437 0.049654
818_NM_174893.3 -0.136378 0.025529 -0.008219 -0.209740
819_NM_001004333.4 -0.299223 -0.270407 0.122752 0.014286
820_NM_015600.4 -0.160214 -0.102413 0.062906 -0.041654
821_NM_004206.3 0.120472 0.115027 -0.116020 -0.103854
822_NM_001202403.1 -0.526192 0.007711 -0.151076 -0.014044
823_NM_006066.3 -0.121247 0.223854 -0.008697 -0.020969
824_NM_001123.3 0.390975 -0.009993 -0.083763 0.092713
825_NM_002574.3 0.115258 0.005898 -0.007958 0.146919
826_NM_001040436.2 -0.020688 -0.078095 0.169372 -0.106191
827_NM_006624.5 0.130966 0.125664 0.039971 0.014475
828_NM_003341.4 0.265821 -0.108808 -0.133168 0.090694
829_NM_001202485.1 0.617564 -0.058797 -0.001261 -0.008895
830_NM_003344.3 0.196215 -0.105678 -0.024928 -0.224742
831_NM_001202558.1 -0.131230 0.022350 -0.020026 0.113028
832_NM_053046.3 -0.352845 0.065198 -0.060908 -0.102498
