label                     Axis1      Axis2      Axis3      Axis4 
NM_005359.5         0.39633    0.00279    0.02744    0.02827
NM_003363.3         0.06739    0.08215   -0.07117    0.00962
NM_000319.4        -0.12936    0.17857    0.01671   -0.08552
NM_032280.2         0.50524   -0.11553   -0.02160   -0.00822
NM_006328.3        -0.29624    0.04111    0.23153    0.20432
NM_002857.3         0.00099    0.05073   -0.08423    0.03104
NM_014805.3         0.18711   -0.00480    0.01080    0.05691
NM_004322.3        -0.54567   -0.11208    0.01771   -0.05717
NM_018374.3         0.54968   -0.02840   -0.05598    0.13067
NM_005751.4         0.58145   -0.07891   -0.01279    0.02048
NM_005735.3        -0.43447   -0.02715    0.15146   -0.13494
NM_007106.3         0.47374    0.05319    0.18658   -0.14583
NM_032302.3        -0.37830   -0.22589   -0.29402   -0.10290
NM_016827.2        -0.24765    0.17923    0.04381    0.10130
NM_003707.2        -0.12192    0.08184   -0.04914   -0.08464
NM_017724.2         0.38225    0.02401   -0.06011   -0.06265
NM_018106.3        -0.02598   -0.06858   -0.07926   -0.00030
NM_032350.5        -0.45685   -0.12859   -0.14549    0.05530
NM_007373.3         0.36810    0.04895   -0.01147    0.06174
NM_003901.3         0.08520    0.13035   -0.09275   -0.05658
NM_017548.4         0.16076   -0.20804   -0.13349   -0.11895
NM_014159.6         0.45901    0.00540    0.00417   -0.01966
NM_013319.2        -0.34542   -0.01903   -0.31852    0.03255
NM_174908.3         0.27535    0.11381    0.05005   -0.00322
NM_032213.4        -0.01257    0.09317   -0.13884    0.04398
NM_003477.2         0.29616    0.04815    0.07282   -0.06537
NM_005927.4         0.27849    0.18318    0.11465    0.08981
NM_002752.4         0.33072    0.03896    0.08256   -0.02349
NM_003584.2         0.31119   -0.00989   -0.03940    0.09132
NM_000754.3        -0.60200   -0.05342   -0.04570    0.06445
NM_016598.2        -0.19528    0.07036   -0.11211   -0.12445
NM_004504.4         0.33490    0.02097    0.03099    0.00042
NM_005644.3         0.05208    0.05060    0.11724    0.02722
NM_152409.3         0.35589   -0.06830   -0.01346   -0.00548
NM_003198.2         0.04688   -0.04403   -0.04292   -0.08976
NM_003557.2         0.06655    0.11545    0.08202   -0.12271
NM_016221.3         0.07138    0.05628    0.16637   -0.01932
NM_138436.3         0.30685   -0.06783   -0.18184    0.17862
NM_018129.3        -0.17746    0.08731    0.08858    0.01611
NM_001007561.2     -0.42442   -0.03496    0.10075   -0.07869
NM_007265.2         0.31910    0.03776   -0.06116   -0.01529
NM_173802.3         0.33188    0.03065   -0.19301   -0.03721
NM_181785.3         0.46941    0.08110    0.10312   -0.10647
NM_002004.3        -0.22296    0.08403   -0.12601   -0.02616
NM_024301.4        -0.77167   -0.14370    0.21363    0.14001
NM_004343.3        -0.33746    0.15091    0.05851    0.02419
NM_014910.4         0.32099   -0.02158   -0.05076    0.04221
NM_016263.3        -0.64215   -0.00660   -0.00191    0.03455
NM_024710.2        -0.55119    0.07926   -0.01095    0.04473
NM_138442.3        -0.67901   -0.15764    0.15458   -0.05716
NM_014929.3         0.44177   -0.06876   -0.03342    0.05917
NM_017602.3        -0.20999    0.03813    0.17736   -0.15653
NM_000244.3        -0.50638    0.06645    0.03944   -0.06430
NM_017739.3        -0.27697    0.13266   -0.06088    0.00890
NM_001136498.1     -0.60503    0.02352   -0.05025    0.07473
NM_020960.4         0.09049    0.06399   -0.03734    0.04708
NM_002893.3         0.30327    0.14618    0.24002    0.12518
NM_016238.2         0.11939   -0.01268   -0.06941   -0.10943
NM_005745.7        -0.26771    0.01473   -0.03661    0.11755
NM_001026.4         0.18128   -0.11317    0.01886    0.07309
NM_020474.3         0.41359   -0.01654   -0.05322    0.04691
NM_021253.3        -0.09155    0.17491   -0.03952   -0.06105
NM_021824.3         0.16200    0.09879    0.00775   -0.10380
NM_006978.2        -0.14394    0.07193    0.19008    0.04789
NM_001350.4        -0.14004    0.14855   -0.08353    0.01740
NM_031208.3        -0.50573   -0.23234    0.01474    0.16390
NM_004757.3         0.49186    0.07617   -0.06356   -0.00904
NM_005870.4        -0.03215   -0.10260    0.10151    0.11213
NM_032355.3        -0.43682    0.00928    0.07003    0.08117
NM_003824.3        -0.53120   -0.10635    0.01852    0.09976
NM_032121.5         0.32408   -0.03940    0.02339   -0.00320
NM_024811.3         0.02935    0.12826   -0.01391   -0.08524
NM_031434.3        -0.36748   -0.11250   -0.21072    0.07977
NM_014223.4        -0.08729    0.10671    0.09589    0.01404
NM_001142623.1     -0.22258    0.09127   -0.15805   -0.05370
NM_018256.3         0.36047    0.04379   -0.01433    0.04610
NM_001142641.1     -0.66793   -0.10762    0.10334   -0.02583
NM_023947.3        -0.44483    0.04701   -0.09277    0.01249
NM_006595.3         0.36545   -0.01569   -0.00558   -0.08217
NM_182755.2         0.21064   -0.00009   -0.10925    0.07008
NM_024056.3        -0.01979    0.08228   -0.06911   -0.04260
NM_016488.6         0.36792   -0.05545    0.01127   -0.01836
NM_005439.2        -0.31028    0.13996   -0.03279    0.01752
NM_001143681.1     -0.32889    0.01951   -0.03446    0.03410
NM_001143909.1      0.21608    0.05510   -0.00541   -0.00400
NM_018081.2        -0.24525    0.12105    0.06540   -0.11427
NM_013342.3        -0.24785   -0.04630   -0.06442   -0.09664
NM_001144831.1     -0.29242    0.13187   -0.07817   -0.11175
NM_016451.4         0.47272    0.08649    0.10503    0.09483
NM_177967.3         0.03875   -0.03766   -0.03713    0.08026
NM_021645.5         0.19398    0.00218   -0.17917    0.07893
NM_002786.3         0.54415    0.10250    0.12449    0.07020
NM_003156.3        -0.21089    0.21715    0.02412    0.01671
NM_002077.3         0.12343   -0.04872   -0.10833   -0.00844
NM_032478.3        -0.46975    0.07183    0.02387   -0.13481
NM_006395.2         0.17016    0.05738   -0.09698    0.02482
NM_033546.3        -0.06890    0.01084    0.04765    0.21725
NM_020234.5         0.58631   -0.11588    0.08034    0.09066
NM_006196.3        -0.27560   -0.14416   -0.04491    0.03506
NM_001293.2         0.30765   -0.11066   -0.05325    0.02382
NM_001145078.1      0.06540    0.05350   -0.14218    0.02976
NM_031304.4        -0.78708   -0.05016    0.14022    0.06113
NM_014017.3        -0.37339    0.25515    0.01682   -0.06339
NM_002635.3         0.06777    0.08348    0.21315    0.15777
NM_024327.2        -0.46058    0.16910   -0.03566    0.15594
NM_033408.3        -0.34988    0.16496    0.05637    0.11176
NM_012432.3         0.04405    0.18921    0.03405   -0.05645
NM_033557.3        -0.53496    0.02302   -0.05530   -0.01242
NM_198243.2         0.18028   -0.02973    0.00661   -0.13816
NM_001001655.2     -0.06704   -0.02610   -0.20715    0.04234
NM_020706.2         0.44222    0.05051    0.02885   -0.00563
NM_053052.3        -0.18827   -0.03241   -0.14399    0.14189
NM_012201.5        -0.05607   -0.01298    0.07406   -0.01954
NM_017895.7        -0.14982    0.04119   -0.07685   -0.00723
NM_001145769.1     -0.04174    0.09342   -0.10526    0.00176
NM_001145783.1     -0.60608    0.07759    0.01522    0.13942
NM_015560.2         0.46382    0.00027    0.09709   -0.03694
NM_005500.2         0.05088    0.11711   -0.01760   -0.03890
NM_080604.2        -0.28981    0.13288   -0.01921    0.13395
NM_030794.2         0.59321   -0.08156    0.02256   -0.00997
NM_001077701.2      0.68668    0.00914    0.10655   -0.01531
NM_002093.3         0.26264    0.07833    0.02804   -0.17188
NM_001146160.1      0.70849   -0.08970   -0.00613   -0.05861
NM_032370.2        -0.49163   -0.07013    0.14117    0.14870
NM_032937.4         0.06779   -0.06436   -0.25075    0.01160
NM_022771.4         0.55503   -0.14632   -0.02037    0.05139
NM_001146106.1      0.30555   -0.03240   -0.14488    0.03814
NM_022830.2        -0.11778    0.06322   -0.01364   -0.05272
NM_004187.3        -0.25584    0.12090   -0.04329   -0.04896
NM_014966.3        -0.40267    0.13166   -0.00395    0.00532
NM_032547.2         0.53475   -0.16983   -0.25205    0.14593
NM_000365.5        -0.18183    0.12811   -0.20531    0.00131
NM_005389.2         0.19958   -0.13456    0.10273    0.05508
NM_000858.5        -0.54731   -0.04445   -0.10512   -0.10738
NM_006372.4         0.55259    0.02061    0.08397    0.11523
NM_138369.2        -0.16661   -0.03586   -0.08522   -0.02779
NM_138793.3        -0.61175   -0.08654    0.03313    0.16717
NM_006824.2         0.08231   -0.05619    0.05854   -0.18044
NM_031485.3        -0.50171    0.05133   -0.01466   -0.15415
NM_001033002.3      0.01372   -0.00716   -0.01361    0.00768
NM_031472.3        -0.24675    0.09801   -0.11188    0.04640
NM_145029.3        -0.25541    0.26056    0.09566    0.00737
NM_005782.3        -0.27725   -0.07668    0.03702   -0.03846
NM_024520.2         0.00442   -0.04376   -0.00512   -0.04834
NM_023007.2        -0.51204   -0.15925   -0.06019    0.06676
NM_018844.3         0.51181   -0.03108   -0.05435    0.19063
NM_002719.3         0.16711   -0.05522    0.04360   -0.06916
NM_199203.2        -0.19593   -0.06898    0.15458    0.08756
NM_005198.4        -0.29356   -0.00143    0.01237   -0.07914
NM_019610.5         0.56125   -0.01475    0.08368    0.04488
NM_001039618.2     -0.51837   -0.22287    0.10993   -0.08571
NM_001034841.3     -0.49665    0.00937    0.12325    0.08245
NM_018379.4        -0.08912    0.11432   -0.09903   -0.04604
NM_005243.3         0.07984    0.13511   -0.01128    0.00632
NM_001163380.1     -0.05128    0.10941   -0.12089    0.22862
NM_025230.4        -0.17430    0.21054   -0.00290    0.00631
NM_015726.3        -0.02606    0.14408    0.05623   -0.04303
NM_144604.3        -0.20462   -0.00696   -0.07991   -0.11651
NM_001163315.2     -0.22477   -0.09294    0.05918    0.03662
NM_152348.3        -0.59518    0.10129    0.04388    0.07600
NM_018312.4         0.30159   -0.10891   -0.04878   -0.04378
NM_014393.2         0.42957    0.00302    0.08088    0.02055
NM_006107.3         0.43804   -0.19138    0.10652   -0.13608
NM_018285.3        -0.77270   -0.18030    0.32362    0.13112
NM_173471.3         0.30153    0.04412   -0.07825   -0.12257
NM_020536.4         0.15679   -0.02154   -0.09889    0.03616
NM_199290.3         0.27318   -0.13324   -0.02968   -0.11540
NM_001165946.1      0.23227    0.05709    0.03852    0.04651
NM_001017980.3      0.10448   -0.02854    0.13794    0.04745
NM_001127.3        -0.48843    0.10488    0.02194    0.06167
NM_001983.3        -0.35124    0.02592   -0.19800   -0.09406
NM_001166104.1      0.24046   -0.02694   -0.03791   -0.01064
NM_006702.4        -0.54786   -0.01902    0.06157   -0.01476
NM_025136.3        -0.73019   -0.12016    0.23231    0.00221
NM_004553.4        -0.29909   -0.40737    0.05622   -0.30797
NM_017861.3         0.14527   -0.13136    0.11613   -0.06920
NM_017815.2         0.05818    0.13705   -0.13155    0.05667
NM_152912.4         0.49385    0.03199   -0.07163   -0.02897
NM_032862.4        -0.72559   -0.04406    0.04873    0.09781
NM_013444.3        -0.02869   -0.14733    0.04107    0.07609
NM_021210.4        -0.37547    0.01046    0.22245   -0.00837
NM_138362.3         0.46943   -0.13237   -0.11834    0.17052
NM_003190.4        -0.25158    0.03117    0.01183   -0.00011
NM_000249.3         0.14304    0.04149   -0.08689   -0.06783
NM_025160.6         0.24062   -0.02052    0.09372   -0.03489
NM_007156.4        -0.29561   -0.09288   -0.05400    0.01952
NM_018035.2        -0.37264   -0.00983    0.06935    0.11305
NM_145203.5         0.04240   -0.01553   -0.08045    0.03458
NM_017830.3         0.62725   -0.05636   -0.07289    0.04558
NM_003309.3        -0.18774   -0.07714   -0.01082    0.11139
NM_022838.3         0.36856   -0.03796   -0.18985    0.12504
NM_138575.3        -0.57256   -0.20473    0.07242   -0.09863
NM_020920.3         0.16586    0.14080    0.08617    0.01284
NM_022737.2        -0.52233   -0.02187    0.06505    0.13484
NM_016085.4         0.03350    0.27595    0.36030    0.17191
NM_032440.3         0.31410   -0.04118   -0.03046    0.05863
NM_032889.4        -0.14423    0.17489   -0.06164   -0.01583
NM_001170569.1      0.01790    0.12369   -0.05314   -0.16617
NM_015990.4         0.51610    0.02556   -0.01351    0.06809
NM_000274.3         0.34704    0.05380    0.00337    0.02921
NM_021203.3         0.04311   -0.03540   -0.06968   -0.05466
NM_138701.3         0.26501   -0.26541    0.08986   -0.31836
NM_001172574.1      0.43913   -0.09671   -0.08226    0.11291
NM_012233.2         0.40820    0.05996    0.01206   -0.02518
NM_006560.3         0.04468    0.06815   -0.10257   -0.04219
NM_032584.2         0.41493    0.07714   -0.10374    0.09057
NM_033410.3        -0.62460   -0.09013    0.06760    0.04816
NM_016302.3         0.40956   -0.09189    0.01762   -0.01155
NM_005726.5        -0.01037    0.04316    0.07532   -0.07069
NM_001173533.1     -0.48894    0.01982    0.04319    0.07229
NM_005653.4         0.27521    0.07821   -0.09478   -0.03452
NM_173156.2         0.21986    0.01899   -0.09417    0.00464
NM_018094.4         0.17617   -0.15844    0.08826    0.06628
NM_013274.3        -0.18841    0.18119   -0.12931   -0.08147
NM_001077399.2     -0.33619    0.00946   -0.15163   -0.16758
NM_144588.6        -0.29237    0.07168   -0.07075    0.02135
NM_144660.2         0.27658    0.10982    0.03405   -0.03834
NM_005833.3         0.18049    0.05094   -0.09699   -0.06725
NM_015513.4        -0.30843    0.11295    0.07874    0.06659
NM_003848.3         0.14601   -0.01921   -0.05398   -0.09022
NM_005732.3         0.44979    0.08162    0.04784    0.02341
NM_004630.3        -0.10328    0.05328    0.03379   -0.02259
NM_030640.2        -0.02769    0.04462   -0.07609    0.02447
NM_003421.2         0.44784   -0.10925   -0.16692    0.13927
NM_005470.3         0.32508    0.01436   -0.03659   -0.06633
NM_017782.4         0.42903   -0.05865   -0.04409    0.07915
NM_024741.2        -0.29946    0.11391   -0.01196   -0.05688
NM_024116.3         0.64574   -0.11435   -0.02770    0.03898
NM_005327.4        -0.06184   -0.00068   -0.09559    0.12976
NM_015255.2         0.45632   -0.06514   -0.00185    0.02353
NM_001032284.2      0.17386   -0.16175   -0.06064    0.13979
NM_030922.6         0.32689    0.11233    0.02047   -0.08291
NM_007229.3        -0.45968   -0.06442   -0.02080   -0.02738
NM_002488.4        -0.36137   -0.12247    0.20998    0.14269
NM_013373.3        -0.55874    0.01635    0.07807    0.03236
NM_018657.4         0.44558   -0.03355   -0.04439   -0.05413
NM_012171.2        -0.42329    0.00543   -0.05809   -0.12203
NM_025133.4         0.61664   -0.02190    0.03884   -0.01476
NM_001190316.1     -0.28152    0.07553   -0.16728    0.25256
NM_015684.3        -0.03301   -0.05965    0.01037    0.07418
NM_139279.5         0.16270   -0.15514   -0.18419    0.10045
NM_015269.2         0.47218   -0.01867    0.02546    0.00758
NM_172350.2         0.39074    0.04771    0.10064   -0.04776
NM_000143.3         0.31786    0.00041    0.11270   -0.05078
NM_004945.3        -0.48070    0.01039   -0.07577   -0.06322
NM_002311.4        -0.09219    0.12231   -0.05171   -0.04659
NM_021174.5        -0.21275    0.13233   -0.03317   -0.07598
NM_013316.3         0.22982   -0.02082    0.11889    0.05350
NM_002726.4         0.07978   -0.04543   -0.00497    0.03458
NM_017751.4        -0.39504   -0.01140   -0.06665    0.00728
NM_012470.3         0.16949    0.10769    0.12196   -0.07944
NM_014933.3         0.38683    0.07148    0.00386    0.03553
NM_017841.2         0.13098   -0.08128    0.04609    0.22045
NM_006800.3         0.12329   -0.03290   -0.11202   -0.01351
NM_005455.4         0.57033   -0.03815    0.07364    0.05312
NM_017657.4         0.54868   -0.06614    0.00300    0.02764
NM_014639.3         0.51154   -0.02563   -0.00899    0.06401
NM_013263.4         0.27208   -0.10298   -0.09820    0.02817
NM_018135.3        -0.20260    0.02219    0.04967    0.02145
NM_012346.4        -0.46991    0.06671   -0.00920    0.13449
NM_018199.3        -0.00907    0.08093   -0.10726    0.07945
NM_022105.4        -0.12342   -0.00714   -0.00323   -0.01193
NM_021131.4        -0.26922    0.04874   -0.09214    0.01269
NM_007176.3        -0.11739    0.04717   -0.06093    0.01783
NM_033257.3        -0.59128    0.01163    0.01388   -0.12672
NM_016213.4         0.22545    0.08310   -0.00083    0.01434
NM_024583.4         0.55167   -0.04481   -0.02156    0.09069
NM_013335.3        -0.28791    0.14632    0.02002   -0.00118
NM_018310.3        -0.12628   -0.01073    0.02903   -0.10294
NM_012161.3         0.45359    0.05672    0.03488    0.05318
